score_differential,oneScoreGame,period,seconds_remaining,secondsInHalf,yardsToGoal,down,distance,play_type
7,TRUE,1,2926,1126,6,2,4,Rush
7,TRUE,1,2971,1171,12,1,10,Rush
7,TRUE,1,3000,1200,44,2,12,Rush
7,TRUE,1,3030,1230,42,1,10,Rush
7,TRUE,1,3080,1280,41,1,10,Rush
-14,FALSE,2,2657,857,6,1,6,Rush
-14,FALSE,1,2820,1020,59,1,5,Rush
-14,FALSE,1,2743,943,55,4,1,Rush
-14,FALSE,1,2878,1078,75,1,10,Rush
7,TRUE,2,2610,810,69,2,4,Rush
7,TRUE,2,2540,740,26,1,10,Rush
-14,FALSE,2,2362,562,27,1,10,Rush
-14,FALSE,2,2416,616,56,1,10,Rush
14,FALSE,2,2235,435,76,1,10,Rush
14,FALSE,2,2220,420,62,1,10,Rush
6,TRUE,2,2617,817,79,1,10,Rush
6,TRUE,2,2576,776,79,2,10,Rush
-6,TRUE,2,2444,644,38,2,10,Rush
-1,TRUE,2,2413,613,75,1,10,Rush
-1,TRUE,2,2327,527,83,3,18,Rush
-1,TRUE,2,2144,344,54,1,10,Rush
-1,TRUE,2,2101,301,52,2,8,Rush
-1,TRUE,2,2062,262,48,3,4,Rush
-6,TRUE,2,1917,117,67,2,10,Rush
-6,TRUE,2,1859,59,40,2,10,Rush
-1,TRUE,2,1800,1800,70,1,10,Rush
-1,TRUE,3,1679,1679,34,2,10,Rush
-1,TRUE,3,1800,1800,75,1,10,Rush
-1,TRUE,3,1777,1777,70,2,5,Rush
-1,TRUE,3,1649,1649,25,3,1,Rush
-1,TRUE,3,1592,1592,29,1,15,Rush
-8,FALSE,3,1473,1473,77,1,10,Rush
8,FALSE,3,1269,1269,36,4,1,Rush
8,FALSE,3,1391,1391,73,1,10,Rush
8,FALSE,3,1306,1306,38,3,3,Rush
-8,FALSE,3,1164,1164,22,1,10,Rush
2,TRUE,3,987,987,60,1,10,Rush
2,TRUE,3,900,900,43,1,10,Rush
9,FALSE,4,504,504,67,2,10,Rush
16,FALSE,4,283,283,46,1,10,Rush
16,FALSE,4,235,235,51,2,15,Rush
-23,FALSE,4,142,142,56,3,1,Rush
-23,FALSE,4,189,189,65,1,10,Rush
-23,FALSE,4,119,119,54,1,10,Rush
-23,FALSE,4,165,165,57,2,2,Rush
23,FALSE,4,0,0,75,1,10,Rush
11,FALSE,3,1688,1688,51,1,10,Rush
11,FALSE,3,1748,1748,63,1,10,Rush
11,FALSE,3,1763,1763,72,2,7,Rush
11,FALSE,3,1717,1717,56,2,3,Rush
11,FALSE,3,1792,1792,75,1,10,Rush
-11,FALSE,3,1604,1604,70,2,10,Rush
-11,FALSE,3,1567,1567,69,3,9,Rush
4,TRUE,3,1390,1390,77,1,10,Rush
-4,TRUE,3,1202,1202,23,1,10,Rush
-4,TRUE,3,1235,1235,24,4,1,Rush
-4,TRUE,3,1271,1271,26,3,3,Rush
-4,TRUE,3,1313,1313,31,2,8,Rush
-4,TRUE,3,1353,1353,33,1,10,Rush
4,TRUE,3,1076,1076,60,1,10,Rush
4,TRUE,3,993,993,24,1,10,Rush
4,TRUE,3,963,963,18,2,4,Rush
4,TRUE,3,928,928,17,3,3,Rush
4,TRUE,4,842,842,7,2,7,Rush
11,FALSE,4,309,309,50,2,1,Rush
11,FALSE,4,354,354,59,1,10,Rush
11,FALSE,4,464,464,92,1,10,Rush
11,FALSE,4,109,109,11,4,1,Rush
11,FALSE,4,116,116,18,3,8,Rush
11,FALSE,4,125,125,20,2,10,Rush
11,FALSE,4,165,165,20,1,10,Rush
11,FALSE,4,199,199,32,2,7,Rush
11,FALSE,4,241,241,35,1,10,Rush
-11,FALSE,4,64,64,74,2,10,Rush
13,FALSE,4,50,50,22,1,10,Rush
13,FALSE,4,1,1,24,2,12,Rush
-14,FALSE,2,2700,900,52,2,2,Rush
-14,FALSE,2,2588,788,34,2,8,Rush
-14,FALSE,2,2700,900,69,2,3,Rush
-14,FALSE,1,2737,937,76,1,10,Rush
-14,FALSE,2,2588,788,36,1,10,Rush
14,FALSE,2,2457,657,84,2,21,Rush
14,FALSE,2,2457,657,94,2,10,Rush
-14,FALSE,2,2308,508,16,1,10,Rush
7,TRUE,2,2225,425,75,2,10,Rush
-7,TRUE,2,2153,353,34,1,10,Rush
-7,TRUE,2,2153,353,45,1,10,Rush
7,TRUE,2,1997,197,70,1,10,Rush
7,TRUE,2,1997,197,47,2,10,Rush
7,TRUE,2,1997,197,39,3,2,Rush
-7,TRUE,2,1879,79,98,1,10,Rush
-10,FALSE,2,1809,9,82,1,10,Rush
-10,FALSE,3,1793,1793,57,2,20,Rush
-10,FALSE,3,1793,1793,65,1,10,Rush
-10,FALSE,3,1603,1603,64,1,10,Rush
10,FALSE,3,1477,1477,71,2,1,Rush
10,FALSE,3,1477,1477,80,1,10,Rush
-10,FALSE,3,1314,1314,1,2,1,Rush
-10,FALSE,3,1314,1314,3,1,3,Rush
-10,FALSE,3,1314,1314,57,2,5,Rush
-10,FALSE,3,1314,1314,62,1,10,Rush
7,TRUE,4,900,900,41,2,6,Rush
7,TRUE,4,900,900,31,1,10,Rush
7,TRUE,4,900,900,2,2,2,Rush
-7,TRUE,4,777,777,63,2,10,Rush
7,TRUE,4,712,712,47,2,4,Rush
7,TRUE,4,712,712,69,2,5,Rush
7,TRUE,4,712,712,44,3,1,Rush
7,TRUE,4,712,712,35,2,10,Rush
-7,TRUE,4,490,490,78,1,10,Rush
7,TRUE,4,383,383,65,2,7,Rush
-7,TRUE,4,308,308,72,1,10,Rush
-7,TRUE,4,308,308,74,3,1,Rush
-7,TRUE,4,308,308,83,1,10,Rush
14,FALSE,4,81,81,44,1,10,Rush
14,FALSE,4,81,81,21,1,10,Rush
15,FALSE,2,2700,900,29,3,11,Rush
15,FALSE,1,2825,1025,38,2,6,Rush
-18,FALSE,2,2577,777,9,1,9,Rush
-18,FALSE,2,2577,777,6,2,6,Rush
-18,FALSE,2,2577,777,27,1,10,Rush
-18,FALSE,2,2577,777,52,1,10,Rush
-18,FALSE,2,2577,777,72,2,3,Rush
18,FALSE,2,2368,568,42,2,10,Rush
18,FALSE,2,2368,568,80,1,10,Rush
18,FALSE,2,2368,568,69,1,10,Rush
-25,FALSE,2,2119,319,50,1,10,Rush
-25,FALSE,2,2119,319,40,1,10,Rush
18,FALSE,2,2041,241,28,2,1,Rush
18,FALSE,2,2041,241,66,2,1,Rush
18,FALSE,2,2041,241,75,1,10,Rush
18,FALSE,2,2041,241,58,1,10,Rush
18,FALSE,2,2041,241,56,2,8,Rush
-25,FALSE,2,1837,37,27,1,10,Rush
-25,FALSE,2,1837,37,75,1,10,Rush
25,FALSE,3,1800,1800,79,2,14,Rush
25,FALSE,3,1800,1800,75,1,10,Rush
-32,FALSE,3,1606,1606,73,2,8,Rush
-32,FALSE,3,1606,1606,32,2,5,Rush
32,FALSE,3,1384,1384,57,3,24,Rush
32,FALSE,3,1384,1384,41,2,8,Rush
32,FALSE,3,1384,1384,72,3,2,Rush
32,FALSE,3,1468,1468,72,2,2,Rush
-32,FALSE,3,1188,1188,94,3,24,Rush
-32,FALSE,3,1188,1188,80,2,10,Rush
32,FALSE,3,1113,1113,44,2,10,Rush
32,FALSE,3,1113,1113,19,3,4,Rush
32,FALSE,3,1113,1113,22,2,7,Rush
32,FALSE,3,1113,1113,25,1,10,Rush
-39,FALSE,3,946,946,59,1,10,Rush
-39,FALSE,3,946,946,80,1,16,Rush
-39,FALSE,3,946,946,74,1,10,Rush
39,FALSE,4,817,817,55,2,1,Rush
39,FALSE,4,817,817,41,4,1,Rush
39,FALSE,4,817,817,41,3,1,Rush
39,FALSE,4,817,817,49,2,9,Rush
39,FALSE,4,817,817,50,1,10,Rush
-39,FALSE,4,652,652,23,1,15,Rush
-39,FALSE,4,652,652,37,2,9,Rush
-39,FALSE,4,652,652,38,1,10,Rush
-39,FALSE,4,652,652,48,1,10,Rush
-39,FALSE,4,652,652,59,1,10,Rush
32,FALSE,4,506,506,64,1,10,Rush
32,FALSE,4,506,506,62,2,8,Rush
32,FALSE,4,506,506,75,1,10,Rush
32,FALSE,4,506,506,70,2,5,Rush
-32,FALSE,4,343,343,58,2,4,Rush
-32,FALSE,4,343,343,55,4,1,Rush
-32,FALSE,4,343,343,46,2,10,Rush
-32,FALSE,4,343,343,80,2,10,Rush
-32,FALSE,4,343,343,71,4,1,Rush
-32,FALSE,4,343,343,64,1,10,Rush
-32,FALSE,4,343,343,57,3,3,Rush
25,FALSE,4,62,62,71,2,6,Rush
25,FALSE,4,62,62,75,1,10,Rush
-14,FALSE,2,2129,329,62,2,5,Rush
-14,FALSE,2,2147,347,67,1,10,Rush
-14,FALSE,2,2070,270,6,2,4,Rush
14,FALSE,2,1863,63,26,2,6,Rush
14,FALSE,2,1890,90,36,3,1,Rush
14,FALSE,2,1970,170,60,1,10,Rush
-21,FALSE,2,1814,14,60,3,5,Rush
21,FALSE,3,1630,1630,20,1,10,Rush
21,FALSE,3,1745,1745,68,2,3,Rush
28,FALSE,3,1380,1380,75,2,6,Rush
28,FALSE,3,1418,1418,79,1,10,Rush
28,FALSE,3,1450,1450,83,2,2,Rush
28,FALSE,3,1468,1468,91,1,10,Rush
-28,FALSE,3,1229,1229,39,1,10,Rush
-28,FALSE,3,1300,1300,62,2,10,Rush
-28,FALSE,3,1192,1192,30,3,1,Rush
-28,FALSE,3,1164,1164,30,4,1,Rush
-28,FALSE,3,1058,1058,51,3,10,Rush
-28,FALSE,3,1080,1080,54,2,2,Rush
-28,FALSE,3,1095,1095,62,1,10,Rush
21,FALSE,3,930,930,44,1,10,Rush
21,FALSE,4,861,861,14,2,2,Rush
-28,FALSE,4,805,805,75,1,10,Rush
-28,FALSE,4,580,580,75,1,10,Rush
-28,FALSE,4,555,555,74,2,9,Rush
28,FALSE,4,440,440,66,1,10,Rush
28,FALSE,4,480,480,75,2,4,Rush
28,FALSE,4,520,520,81,1,10,Rush
-35,FALSE,4,320,320,18,1,18,Rush
-35,FALSE,4,376,376,54,2,5,Rush
35,FALSE,4,210,210,75,1,10,Rush
35,FALSE,4,50,50,48,1,10,Rush
35,FALSE,4,0,0,44,2,6,Rush
0,TRUE,1,3600,1800,53,1,10,Rush
0,TRUE,1,3600,1800,47,2,4,Rush
-7,TRUE,1,3462,1662,68,1,10,Rush
-7,TRUE,1,3462,1662,41,1,10,Rush
-7,TRUE,1,3462,1662,30,2,10,Rush
7,TRUE,1,3197,1397,15,1,10,Rush
7,TRUE,1,3197,1397,70,3,6,Rush
7,TRUE,1,3197,1397,58,1,10,Rush
7,TRUE,1,3197,1397,42,1,10,Rush
7,TRUE,1,3197,1397,37,2,5,Rush
7,TRUE,1,3197,1397,24,2,6,Rush
7,TRUE,1,3197,1397,74,1,10,Rush
-14,FALSE,2,2700,900,16,2,12,Rush
-14,FALSE,1,2714,914,14,1,10,Rush
-14,FALSE,1,2793,993,75,1,10,Rush
-14,FALSE,1,2793,993,30,1,10,Rush
14,FALSE,2,2623,823,94,2,10,Rush
14,FALSE,2,2623,823,94,1,10,Rush
-14,FALSE,2,2542,742,39,1,10,Rush
-14,FALSE,2,2542,742,31,3,2,Rush
-14,FALSE,2,2542,742,37,2,8,Rush
-14,FALSE,2,2542,742,15,1,10,Rush
-14,FALSE,2,2542,742,13,2,8,Rush
7,TRUE,2,2380,580,79,2,4,Rush
7,TRUE,2,2380,580,85,1,10,Rush
7,TRUE,2,2380,580,51,1,10,Rush
7,TRUE,2,2380,580,32,1,10,Rush
7,TRUE,2,2380,580,87,2,1,Rush
7,TRUE,2,2380,580,96,1,10,Rush
-14,FALSE,2,2048,248,49,3,4,Rush
-14,FALSE,2,1833,33,9,4,1,Rush
-14,FALSE,2,1833,33,9,3,1,Rush
-14,FALSE,2,2048,248,12,2,4,Rush
-14,FALSE,2,2048,248,18,1,10,Rush
-14,FALSE,2,2048,248,52,2,7,Rush
-14,FALSE,2,2048,248,55,1,10,Rush
-14,FALSE,2,2048,248,75,3,6,Rush
-14,FALSE,2,2048,248,79,1,10,Rush
-11,FALSE,3,1800,1800,75,2,10,Rush
0,TRUE,1,3593,1793,75,1,10,Rush
0,TRUE,1,3538,1738,55,2,10,Rush
0,TRUE,1,3473,1673,41,2,10,Rush
0,TRUE,1,3388,1588,86,1,10,Rush
0,TRUE,1,3329,1529,73,1,10,Rush
0,TRUE,1,3265,1465,57,2,4,Rush
0,TRUE,1,3250,1450,54,3,1,Rush
0,TRUE,1,3148,1348,10,2,9,Rush
0,TRUE,1,3181,1381,11,1,10,Rush
-3,TRUE,1,3098,1298,81,1,10,Rush
3,TRUE,1,2951,1151,45,2,1,Rush
3,TRUE,1,2914,1114,44,1,10,Rush
-3,TRUE,1,2815,1015,60,2,7,Rush
-3,TRUE,2,2668,868,13,2,13,Rush
3,TRUE,2,2621,821,80,1,10,Rush
0,TRUE,1,3581,1781,70,1,10,Rush
0,TRUE,1,3535,1735,61,3,1,Rush
0,TRUE,1,3559,1759,68,2,8,Rush
-7,TRUE,1,3368,1568,31,4,1,Rush
-7,TRUE,1,3342,1542,29,1,10,Rush
-7,TRUE,1,3490,1690,50,1,10,Rush
-7,TRUE,1,3476,1676,44,2,4,Rush
0,TRUE,1,3259,1459,71,2,6,Rush
0,TRUE,1,3243,1443,60,1,10,Rush
0,TRUE,1,3030,1230,56,1,10,Rush
0,TRUE,1,3189,1389,84,1,10,Rush
0,TRUE,1,2956,1156,47,3,1,Rush
0,TRUE,1,2807,1007,64,2,1,Rush
0,TRUE,1,2909,1109,87,1,10,Rush
0,TRUE,1,2885,1085,87,2,10,Rush
0,TRUE,1,2758,958,30,1,10,Rush
0,TRUE,1,2835,1035,73,1,10,Rush
0,TRUE,2,2678,878,71,2,10,Rush
0,TRUE,2,2635,835,9,1,9,Rush
-7,TRUE,2,2564,764,72,2,1,Rush
-7,TRUE,2,2507,707,61,2,2,Rush
-7,TRUE,2,2576,776,81,1,10,Rush
0,TRUE,2,2420,620,69,2,6,Rush
0,TRUE,1,3552,1752,57,2,10,Rush
0,TRUE,1,3591,1791,75,1,10,Rush
0,TRUE,1,3411,1611,58,2,10,Rush
0,TRUE,1,3460,1660,63,2,5,Rush
0,TRUE,1,3475,1675,68,1,10,Rush
0,TRUE,1,3351,1551,31,1,10,Rush
0,TRUE,1,3367,1567,34,2,1,Rush
-7,TRUE,1,3313,1513,78,1,10,Rush
-7,TRUE,1,3211,1411,49,4,1,Rush
-7,TRUE,1,3182,1382,46,1,10,Rush
0,TRUE,1,3141,1341,75,1,10,Rush
0,TRUE,1,3114,1314,73,2,8,Rush
0,TRUE,1,3075,1275,38,2,10,Rush
0,TRUE,1,2973,1173,41,1,15,Rush
0,TRUE,1,2918,1118,30,3,4,Rush
0,TRUE,1,2948,1148,33,2,7,Rush
-7,TRUE,1,2754,954,41,1,10,Rush
-7,TRUE,1,2731,931,38,2,7,Rush
-7,TRUE,2,2691,891,40,3,9,Rush
-7,TRUE,1,2800,1000,76,3,2,Rush
7,TRUE,2,2492,692,29,1,10,Rush
7,TRUE,2,2454,654,26,3,7,Rush
7,TRUE,2,2555,755,40,1,10,Rush
0,TRUE,1,3496,1696,37,4,3,Rush
0,TRUE,1,3555,1755,44,1,10,Rush
0,TRUE,1,3490,1690,65,1,10,Rush
0,TRUE,1,3413,1613,49,2,10,Rush
0,TRUE,1,3385,1585,29,1,10,Rush
-7,TRUE,1,3250,1450,79,1,10,Rush
-7,TRUE,1,3300,1500,92,2,10,Rush
-7,TRUE,1,3335,1535,92,1,10,Rush
-7,TRUE,1,3070,1270,33,1,10,Rush
-7,TRUE,1,3120,1320,46,1,10,Rush
-7,TRUE,1,3160,1360,59,1,10,Rush
4,TRUE,1,2890,1090,36,2,10,Rush
4,TRUE,1,2818,1018,27,4,1,Rush
4,TRUE,1,2850,1050,29,3,3,Rush
4,TRUE,1,3020,1220,75,1,10,Rush
-4,TRUE,1,2770,970,52,1,10,Rush
-4,TRUE,1,2720,920,39,1,10,Rush
4,TRUE,2,2675,875,80,1,10,Rush
4,TRUE,2,2605,805,67,1,10,Rush
-4,TRUE,2,2378,578,40,1,10,Rush
-4,TRUE,2,2420,620,59,1,15,Rush
-4,TRUE,2,2443,643,69,2,8,Rush
-4,TRUE,2,2480,680,87,1,15,Rush
-4,TRUE,2,2320,520,33,3,3,Rush
4,TRUE,2,2110,310,54,2,7,Rush
4,TRUE,2,2140,340,57,1,10,Rush
4,TRUE,2,2225,425,91,2,4,Rush
4,TRUE,2,2255,455,97,1,10,Rush
-4,TRUE,2,1900,100,16,2,7,Rush
-4,TRUE,2,2010,210,74,1,10,Rush
-4,TRUE,2,1987,187,46,1,10,Rush
-4,TRUE,2,1910,110,19,1,10,Rush
-4,TRUE,2,1885,85,11,3,2,Rush
0,TRUE,1,3600,1800,71,1,10,Rush
0,TRUE,1,3600,1800,72,3,1,Rush
0,TRUE,1,3600,1800,81,1,10,Rush
0,TRUE,1,3356,1556,68,2,2,Rush
0,TRUE,1,3356,1556,58,1,15,Rush
0,TRUE,1,3210,1410,80,1,10,Rush
0,TRUE,1,3210,1410,75,2,5,Rush
0,TRUE,1,3210,1410,39,1,10,Rush
0,TRUE,1,3079,1279,82,1,10,Rush
0,TRUE,1,3079,1279,85,3,2,Rush
0,TRUE,1,2993,1193,65,1,10,Rush
0,TRUE,1,2857,1057,49,1,10,Rush
0,TRUE,1,2857,1057,30,1,5,Rush
0,TRUE,2,2700,900,26,2,1,Rush
0,TRUE,2,2700,900,8,1,8,Rush
-7,TRUE,2,2628,828,44,2,9,Rush
-7,TRUE,2,2628,828,13,1,10,Rush
-7,TRUE,2,2628,828,10,2,7,Rush
-7,TRUE,2,2628,828,70,1,10,Rush
-7,TRUE,2,2628,828,62,2,2,Rush
-7,TRUE,2,2628,828,57,1,10,Rush
-7,TRUE,2,2628,828,45,1,10,Rush
11,FALSE,3,1721,1721,39,3,4,Rush
11,FALSE,3,1721,1721,41,2,6,Rush
11,FALSE,3,1721,1721,45,1,10,Rush
-18,FALSE,3,1592,1592,74,3,9,Rush
-18,FALSE,3,1592,1592,75,2,10,Rush
18,FALSE,3,1499,1499,3,1,3,Rush
18,FALSE,3,1499,1499,14,1,10,Rush
18,FALSE,3,1499,1499,69,2,6,Rush
18,FALSE,3,1499,1499,73,1,10,Rush
-25,FALSE,3,1216,1216,48,1,10,Rush
-25,FALSE,3,1216,1216,58,3,8,Rush
-25,FALSE,3,1216,1216,60,1,10,Rush
-25,FALSE,3,1216,1216,75,1,10,Rush
-25,FALSE,3,1216,1216,38,1,10,Rush
25,FALSE,3,1033,1033,64,2,4,Rush
25,FALSE,3,1033,1033,49,1,10,Rush
25,FALSE,4,900,900,48,2,9,Rush
25,FALSE,4,900,900,37,1,10,Rush
25,FALSE,4,900,900,35,2,8,Rush
25,FALSE,4,900,900,26,1,10,Rush
25,FALSE,4,900,900,18,3,2,Rush
25,FALSE,3,1033,1033,70,1,10,Rush
25,FALSE,3,1033,1033,80,1,10,Rush
-25,FALSE,4,648,648,43,2,7,Rush
-25,FALSE,4,648,648,46,1,10,Rush
-25,FALSE,4,648,648,64,3,6,Rush
18,FALSE,4,190,190,12,2,8,Rush
18,FALSE,4,190,190,14,1,10,Rush
18,FALSE,4,265,265,20,2,6,Rush
18,FALSE,4,265,265,24,1,10,Rush
18,FALSE,4,265,265,32,4,2,Rush
18,FALSE,4,480,480,32,3,2,Rush
18,FALSE,4,480,480,53,1,10,Rush
18,FALSE,4,480,480,40,1,10,Rush
18,FALSE,4,480,480,45,2,2,Rush
18,FALSE,4,480,480,65,1,10,Rush
-25,FALSE,4,82,82,72,1,10,Rush
-25,FALSE,4,82,82,67,2,5,Rush
-25,FALSE,4,82,82,66,3,4,Rush
-25,FALSE,4,82,82,29,2,10,Rush
-10,FALSE,2,2574,774,75,1,10,Rush
-10,FALSE,2,2506,706,49,1,10,Rush
10,FALSE,2,2300,500,78,2,14,Rush
10,FALSE,2,2335,535,74,1,10,Rush
10,FALSE,2,2418,618,86,1,10,Rush
-10,FALSE,2,2207,407,58,2,8,Rush
-10,FALSE,2,2239,439,60,1,10,Rush
10,FALSE,2,2084,284,45,1,10,Rush
10,FALSE,2,2157,357,84,1,10,Rush
-17,FALSE,2,2028,228,75,1,10,Rush
-17,FALSE,2,1988,188,74,2,9,Rush
-24,FALSE,2,1800,1800,65,1,10,Rush
24,FALSE,3,1790,1790,75,1,10,Rush
24,FALSE,3,1718,1718,59,2,5,Rush
24,FALSE,3,1674,1674,45,2,4,Rush
24,FALSE,3,1523,1523,7,2,7,Rush
24,FALSE,3,1618,1618,23,1,10,Rush
-27,FALSE,3,1444,1444,83,2,9,Rush
-27,FALSE,3,1474,1474,84,1,10,Rush
27,FALSE,3,1298,1298,50,3,7,Rush
27,FALSE,3,1332,1332,53,2,10,Rush
27,FALSE,3,979,979,63,1,10,Rush
27,FALSE,4,888,888,46,2,3,Rush
27,FALSE,4,849,849,39,2,10,Rush
-27,FALSE,4,719,719,3,1,3,Rush
-27,FALSE,4,674,674,2,2,2,Rush
19,FALSE,4,616,616,48,1,10,Rush
-26,FALSE,4,449,449,13,2,1,Rush
-26,FALSE,4,541,541,75,1,10,Rush
-26,FALSE,4,290,290,76,3,11,Rush
-26,FALSE,4,346,346,75,2,10,Rush
26,FALSE,4,201,201,61,2,5,Rush
26,FALSE,4,38,38,44,3,1,Rush
26,FALSE,4,71,71,51,2,8,Rush
26,FALSE,4,117,117,53,1,10,Rush
26,FALSE,4,158,158,59,3,3,Rush
26,FALSE,4,240,240,71,1,15,Rush
0,TRUE,2,2380,580,65,1,10,Rush
0,TRUE,2,2348,548,52,1,10,Rush
0,TRUE,2,2313,513,48,2,6,Rush
6,TRUE,2,2173,373,30,1,10,Rush
6,TRUE,2,2213,413,45,2,3,Rush
6,TRUE,2,2242,442,52,1,10,Rush
6,TRUE,2,2135,335,24,2,4,Rush
-6,TRUE,2,1965,165,77,1,10,Rush
6,TRUE,2,1837,37,21,3,1,Rush
6,TRUE,2,1884,84,51,1,10,Rush
6,TRUE,2,1901,101,55,2,3,Rush
6,TRUE,2,1934,134,73,1,10,Rush
-9,FALSE,2,1800,1800,66,1,10,Rush
9,FALSE,3,1660,1660,30,2,2,Rush
9,FALSE,3,1620,1620,27,1,10,Rush
9,FALSE,3,1600,1600,24,2,7,Rush
9,FALSE,3,1790,1790,50,1,10,Rush
9,FALSE,3,1731,1731,48,2,8,Rush
9,FALSE,3,1680,1680,38,1,10,Rush
-16,FALSE,3,1365,1365,54,3,2,Rush
-16,FALSE,3,1470,1470,75,1,10,Rush
16,FALSE,4,885,885,9,1,9,Rush
16,FALSE,3,975,975,23,2,6,Rush
16,FALSE,3,985,985,27,1,10,Rush
16,FALSE,3,1069,1069,41,4,1,Rush
16,FALSE,3,1102,1102,42,3,2,Rush
16,FALSE,3,1128,1128,45,2,5,Rush
16,FALSE,3,1175,1175,50,1,10,Rush
16,FALSE,3,1266,1266,82,1,15,Rush
16,FALSE,3,1318,1318,82,2,5,Rush
16,FALSE,3,1339,1339,87,1,10,Rush
-19,FALSE,4,755,755,64,1,10,Rush
-19,FALSE,4,785,785,80,1,10,Rush
19,FALSE,4,666,666,59,1,10,Rush
19,FALSE,4,436,436,10,2,6,Rush
19,FALSE,4,453,453,14,1,10,Rush
19,FALSE,4,473,473,34,3,2,Rush
19,FALSE,4,540,540,34,2,2,Rush
19,FALSE,4,570,570,42,1,10,Rush
22,FALSE,4,300,300,50,3,10,Rush
22,FALSE,4,333,333,47,2,7,Rush
22,FALSE,4,370,370,50,1,10,Rush
22,FALSE,4,150,150,75,2,5,Rush
22,FALSE,4,180,180,80,1,10,Rush
22,FALSE,4,110,110,74,3,4,Rush
22,FALSE,4,70,70,69,1,10,Rush
22,FALSE,4,25,25,59,1,10,Rush
22,FALSE,4,0,0,60,2,11,Rush
-7,TRUE,2,2275,475,5,2,1,Rush
-7,TRUE,2,2303,503,14,1,10,Rush
-7,TRUE,2,2385,585,65,2,1,Rush
0,TRUE,2,2130,330,40,2,10,Rush
-3,TRUE,2,2054,254,75,1,10,Rush
3,TRUE,2,1801,1,79,1,10,Rush
-3,TRUE,3,1615,1615,22,2,2,Rush
-3,TRUE,3,1710,1710,43,1,10,Rush
-3,TRUE,3,1741,1741,60,1,10,Rush
-3,TRUE,3,1782,1782,71,1,10,Rush
-3,TRUE,3,1585,1585,23,3,3,Rush
-3,TRUE,3,1660,1660,38,3,5,Rush
-3,TRUE,3,1685,1685,43,2,10,Rush
-4,TRUE,3,1480,1480,62,2,10,Rush
-4,TRUE,3,1550,1550,84,1,10,Rush
4,TRUE,3,1401,1401,75,2,2,Rush
4,TRUE,3,1344,1344,41,1,10,Rush
4,TRUE,3,1422,1422,83,1,10,Rush
4,TRUE,3,1283,1283,42,3,11,Rush
4,TRUE,3,1360,1360,50,2,2,Rush
-4,TRUE,3,1117,1117,28,2,10,Rush
-4,TRUE,3,1138,1138,58,4,1,Rush
-4,TRUE,3,1215,1215,62,2,5,Rush
-3,TRUE,3,1092,1092,75,1,10,Rush
-3,TRUE,3,1074,1074,63,1,10,Rush
-3,TRUE,3,1035,1035,33,1,10,Rush
-3,TRUE,3,993,993,33,2,10,Rush
-3,TRUE,3,951,951,13,1,10,Rush
-4,TRUE,4,823,823,23,2,9,Rush
-4,TRUE,4,862,862,24,1,10,Rush
-4,TRUE,3,901,901,48,1,10,Rush
4,TRUE,4,787,787,85,1,10,Rush
4,TRUE,4,763,763,84,2,9,Rush
4,TRUE,4,711,711,65,1,10,Rush
4,TRUE,4,692,692,59,2,4,Rush
4,TRUE,4,675,675,53,1,10,Rush
4,TRUE,4,583,583,27,3,5,Rush
4,TRUE,4,612,612,28,2,6,Rush
4,TRUE,4,625,625,32,1,10,Rush
7,TRUE,4,397,397,54,3,1,Rush
7,TRUE,4,422,422,57,2,4,Rush
7,TRUE,4,286,286,18,3,2,Rush
7,TRUE,4,345,345,26,1,10,Rush
-14,FALSE,4,242,242,75,2,10,Rush
14,FALSE,4,40,40,33,4,6,Rush
14,FALSE,4,82,82,32,3,5,Rush
14,FALSE,4,124,124,34,2,7,Rush
14,FALSE,4,158,158,37,1,10,Rush
14,FALSE,4,20,20,50,1,10,Rush
4,TRUE,3,1665,1665,40,1,10,Rush
4,TRUE,3,1733,1733,51,1,10,Rush
4,TRUE,3,1767,1767,64,1,10,Rush
4,TRUE,3,1632,1632,40,2,10,Rush
-4,TRUE,3,1575,1575,98,1,10,Rush
4,TRUE,3,1537,1537,44,1,10,Rush
4,TRUE,3,1500,1500,40,2,6,Rush
4,TRUE,3,1470,1470,30,1,10,Rush
4,TRUE,3,1428,1428,34,2,14,Rush
-11,FALSE,3,1385,1385,75,1,10,Rush
11,FALSE,3,1243,1243,51,3,9,Rush
11,FALSE,3,1285,1285,52,1,10,Rush
11,FALSE,3,1325,1325,80,1,10,Rush
-11,FALSE,3,1100,1100,55,1,10,Rush
-11,FALSE,3,1185,1185,68,1,10,Rush
-11,FALSE,3,1202,1202,90,1,10,Rush
11,FALSE,3,1020,1020,80,1,10,Rush
4,TRUE,3,903,903,75,3,10,Rush
-4,TRUE,4,695,695,21,2,2,Rush
-4,TRUE,4,661,661,3,2,3,Rush
-4,TRUE,4,744,744,64,2,10,Rush
-4,TRUE,4,773,773,64,1,10,Rush
-4,TRUE,4,800,800,84,1,10,Rush
-4,TRUE,4,860,860,91,2,5,Rush
-4,TRUE,4,875,875,96,1,10,Rush
-3,TRUE,4,630,630,75,1,10,Rush
-4,TRUE,4,574,574,75,1,10,Rush
-4,TRUE,4,550,550,50,1,10,Rush
-4,TRUE,4,530,530,46,2,6,Rush
-4,TRUE,4,460,460,6,1,6,Rush
-4,TRUE,4,440,440,1,2,1,Rush
